id;pkey;issuenum;pruject;Reporter;assignee;creator;issuetype;summary;description;environment;priority;resolution;issuestatus;created;updated;duedate;resulutiondate;votes;watches;timeestimate;timeoriginalestimate;timespent;worklflow_id;security;fixfor;component;archievedby;archiveddate;archived
369976;;2;22001;b000424;b002083;b000424;10100;Zeitbuchung 2024 BTpur Frank Scholz;Hier werden die Aufwände des MA verbucht, die im Jahr 2024 für das Projekt aufgewendet werden. Bei Buchung der Zeit Link zum JIRA-Auftrag einfügen. Keine Zeitbuchung im verlinkten JIRA-Auftrag.;;4.0;;10000;2024-02-06 11:22:33;2024-08-13 13:53:56;2024-12-31 00:00:00.000;;0;1;2079360.0;281160.0;1798200;770042;;;;;;N
369978;;3;22001;b000424;b002151;b000424;10100;Zeitbuchung 2024 BTpur Tuba Dönmez;Hier werden die Aufwände des MA verbucht, die im Jahr 2024 für das Projekt aufgewendet werden. Bei Buchung der Zeit Link zum JIRA-Auftrag einfügen. Keine Zeitbuchung im verlinkten JIRA-Auftrag.;;4.0;;10700;2024-02-06 11:23:51;2024-06-05 12:20:37;2024-12-31 00:00:00.000;;0;1;1313280.0;1076400.0;236880;770537;;;;;;N
370100;;3093;12253;b000861;b001832;b000861;10100;KFZ: Zeitbuchung - Erweiterung FahrerPlus HOST SoAP Service;Im Projekt 0396 sind keine Zeitbuchungen mehr möglich.    Zeitbuchungsticket Restaktivitäten der verknüpften Aufträge.;;4.0;;10700;2024-02-06 15:44:49;2024-07-17 07:07:55;;;0;2;;0.0;138600;791254;;;;;;N
370107;;608;20200;b003069;b003069;b003069;10100;Power BI Subtasks Neu bewerten für BIACC Anforderungsprozess (in Q3/2024);"Im Rahmen dieses Tickets soll eine Neubewertung und Aufschlüsselung der Standardaufgaben, die im Rahmen des Self Service anfallen und für BIACC Anforderungsboard zur Verfügung gestellt wurden, erfolgen  Die unten aufgeführten Aufgaben sind zu überdenken, ggf. zu ergänzen und die Aufwände neu zu bewerten  Alle regelmäßig dabei anfallenden Aufgaben sind:   # (Benutzerberechtigungskonzept erstellen (Fachbereich) [*_1.3 Vorlage Benutzerberechtigungskonzept für Projekte - Datamanagement - NVG Wiki_*|https://architektur/wiki/pages/viewpage.action?pageId=318218965] ) {color:#de350b}*Aufwand: beim Fachbereich*{color}  # Unterstützung bei der Erstellung des Benutzerberechtigungskonzepts, Ausfüllen der Checkliste und bei der Beantragung der AD Gruppen, auch mit Verknüpfung zu Lear:N Schulung für Lizenz; {color:#de350b}*Aufwand: 5 Stunden*{color}  # {+}Nur bei Änderungen der aktuellen Architektur{+}: z.B. neue DB (Postgres, MySQL); mit IT Betrieb konzipieren, Umsetzungsmöglichkeit prüfen, Architekturänderung durch EAB abnehmen lassen, Architekturänderung durch IT Betrieb durchführen lassen (z.B. Erweiterung um eine MySQL-DB dauert ca. 1 Woche, wenn Plattform Admin verfügbar ist);{color:#de350b} *Aufwand: 10 Stunden*{color}  # Einrichtung Power BI Service:   ** Umsetzung Benutzerberechtigungskonzept von Punkt 1 und Erklärung der Funktionen im Power BI Service:  *** Anlegen der Arbeitsbereiche mit Zugängen im Power BI Service  *** Zugänge an Gateways einrichten  *** (Initialerstellung einer App)  *** Freigabe Projekt Azure AD Gruppen  ** wenn notwendig: Hinzufügen zu Azure AD Gruppen, z.B. PowerBI_Projektentwickler  ** {color:#de350b}*Aufwand: 10 Stunden*{color}{color:#172b4d} (für alles zusammen, bei Bedarf kann pro Topic geschätzt werden){color}  # Sprechstunden, Support und kleinere Fehlerbehebungen Projekt, jeden Sprint mindestens bis das Projekt sicher im Umgang mit Power BI Desktop&Service ist; {color:#de350b}*Aufwand: 1-5 Stunden/je Woche*{color}  # (Anwenderdokumentation erstellen (Fachbereich)); {color:#de350b}*Aufwand: beim Fachbereich*{color}  # Unterstützung bei der Erstellung der Anwenderdokumentation; {color:#de350b}{*}Aufwand: 0 Stunden{*}; {color}(wird erfahrungsgemäß nicht erstellt, ist auch optional)  # +zukünftig auffallende Themen werden wenn sie auffallen noch ergänzt+  Diese Aufgaben können dann bei den Power BI SelfService Projekten als Aufgaben angefügt werden";;3.0;10000.0;10002;2024-02-06 16:18:51;2024-06-19 16:10:18.080;;2024-06-17 09:52:20;0;2;0.0;0.0;7200;771368;;;;;;N
370245;;3025;12251;b001910;b001910;b001910;10100;2024 WA/WE Auskunftssysteme/PAUL Bestand Leben Klassik SM;;;3.0;;10000;2024-02-07 13:45:56;2024-08-30 16:45:41;2024-12-31 00:00:00.000;;0;1;410400.0;27360.0;383040;808233;;;;;;N
370266;;620;20200;b003069;b003069;b003069;10001;HR Reports: Frontend: Nacharbeiten: 441 4580 Genommene GZ-Tage;s. HRRMSS-351  s. [AMBIACC-30] HR Reports Anpassung Kennzahl genommene Gleittage - NVG JIRA;;3.0;10000.0;10002;2024-02-07 14:33:52;2024-07-01 08:35:58;;2024-06-25 12:18:20;0;5;27360.0;0.0;50400;771379;;;;;;N
370275;;621;20200;b003069;b003069;b003069;10001;HR Reports: Frontend: Personal & Zeit Board - Filter;s. HRRMSS-299  Anforderung aus AMBIACC-27.  Die Umsetzung der Anforderung erfolgte nach den Vorgaben der Versionen:  * Zeit-Board (v. 41)  Technische Dokumentation zu finden unter [https://architektur/wiki/display/HR/441+PB+Grundfilter+Zeit-Board]    ;;3.0;10000.0;10002;2024-02-07 14:46:45;2024-06-25 12:20:01;;2024-06-25 12:20:01;0;4;82080.0;0.0;97920;771380;;;;;;N
370322;;624;20200;b003069;b003069;b003069;10001;HR Reports: Frontend: StrategieBoard - Filter;s. HRRMSS-319  s. HRRMSS-299  Anforderung aus AMBIACC-27.  Die Umsetzung der Anforderung erfolgte nach den Vorgaben der Versionen:  * Strategie-Board (v. 25)  Technische Dokumentation zu finden unter [https://architektur/wiki/display/HR/441+PB+Grundfilter+Strategie-Board];;3.0;10000.0;10002;2024-02-08 06:39:23;2024-06-25 12:16:36;;2024-06-25 12:16:36;0;5;;0.0;9000;771383;;;;;;N
370344;;115;22001;b000424;b003069;b000424;10100;Zeitbuchung 2024 BTpur SHUK-PP;Hier werden die Aufwände vom Fachbereich verbucht, die im im Jahr 2024 für das Projekt aufgewendet werden. Bei Buchung der Zeit Link zum JIRA-Auftrag einfügen. Keine Zeitbuchung im verlinkten JIRA-Auftrag.;;4.0;;10000;2024-02-08 08:20:21;2024-07-31 07:13:15;2024-12-31 00:00:00.000;;0;1;0.0;0.0;3575460;770043;;;;;;N
370506;;3167;12254;b002008;b001420;b002008;10101;WE 2024 Optimierung Beschaffung - LE;WE 2024 Optimierung Beschaffung - LE;;3.0;;10700;2024-02-08 15:02:49;2024-09-17 08:46:33;2024-12-31 00:00:00.000;;0;1;136800.0;100800.0;169200;780838;;;;;;N
371026;;3104;12253;b000067;b000067;b000067;10001;Kfz: Neue Grundbeitragstabelle für Camping-Kfz und Wohnanhänger;|  Es muss für den neuen Grundbeitrag eine neue Tabelle erstellt werden.   Die Tabelle muss folgende Felder haben:    *   KG-SL                                                             3 Stellig  *   TAR-DAT                                                        8 Stellig  *  FZG-ART-SL                                                    4 Stellig  *  FZG-VERWEND-SL                                         3 Stellig  * TARIF-ART-SL                                                  5 Stellig  * SPARTE-SL                                                       2 Stellig  * BEITR-ANGL-DAT                                            8 Stellig  * BEITR-BTR                                                       6 Stellen + 2 Nachkommastellen   Der Zugriff erfolgt über die Bestandsfelder FZG_ART_SL und FZG_VERWEND_SL.   Es muss bei dem Zugriff eine Weiche eingebaut werden, die folgendes abfragt:  * Tarif 07.2024 und FZG-ART-SL = CAMP bzw. WOAN                                  neues Berechnungsschema  * Tarif 07.2024 und FZG-ART-SL ≠ CAMP bzw. WOAN     altes Berechnungsschema  * Tarif 01.2024 und älter                                                           altes Berechnungsschema  |  ---------------------------------------------------------------------------------------- AE 15.02.2024  Name der Tabelle:  KFZT780  Name des Zugriffsmoduls:  K3220780    ||Step||Erledigt von / am||Bemerkung||Test||Prod|| |Tabelle anlegen|SO / 14.02.2023 SO / 22.05.2024 SO / 23.05.2024 SO / 24.05.2024| |TC0, TABSYS, TC12 TC10, TC11, TC92, VPRD TC50, TC85 PRODTAB, PRODDB2| | |Zugriffsmodul erstellen|SO / 14.02.2023| |TC12| | |Zugriff einbauen| | | | | | | | | | |;;3.0;10000.0;10002;2024-02-13 08:57:26;2024-06-06 13:03:24;;2024-06-06 13:03:24;0;4;;0.0;45000;791015;;;;;;N
371028;;3105;12253;b000067;b000067;b000067;10001;Kfz: Neue Faktorentabellen für die Deckung bei Camping-Kfz und Wohnanhänger;|  Es muss für die Faktoren für die Deckung eine neue Tabelle erstellt werden.   Die Tabelle für KH muss folgende Felder haben:   Ø  KG-SL                                                                 3 Stellig Ø  TAR-DAT                                                             8 Stellig Ø  BEITR-ANGL-DAT                                               8 Stellig Ø  TARIF-ART-SL                                                     5 Stellig Ø  DECKG-SL                                                           3 Stellig Ø  FZG-ART-SL                                                        4 Stellig Ø  FZG-VERWEND-SL                                             3 Stellig Ø  BEITR-ANP-FAKT                                                6 Stellig (4 Nachkommastellen)   Die Tabelle für KT muss folgende Felder haben:   Ø  KG-SL                                                           3 Stellig Ø  TAR-DAT                                                       8 Stellig Ø  BEITR-ANGL-DAT                                         8 Stellig Ø  TARIF-ART-SL                                               5 Stellig Ø  SELB_BEH_BTR_KT                                       11 Stellig (2 Nachkommastellen) Ø  FZG-ART-SL                                                  4 Stellig Ø  FZG-VERWEND-SL                                        3 Stellig Ø  BEITR-ANP-FAKT                                           6 Stellig (4 Nachkommastellen)   Die Tabelle für KV muss folgende Felder haben:   Ø  KG-SL                                                            3 Stellig Ø  TAR-DAT                                                        8 Stellig Ø  BEITR-ANGL-DAT                                          8 Stellig Ø  TARIF-ART-SL                                                5 Stellig Ø  SELB_BEH_BTR_KV_KT                                  11 Stellig (2 Nachkommastellen) Ø  SELB_BEH_BTR_KV_KV                                  11 Stellig (2 Nachkommastellen) Ø  FZG-ART-SL                                                   4 Stellig Ø  FZG-VERWEND-SL                                        3 Stellig Ø  BEITR-ANP-FAKT                                           6 Stellig (4 Nachkommastellen)   Der Zugriff erfolgt über folgende Bestandsfelder:   *+KH:+* Ø  SPARTE_KH Ø  DECKG_SL_KH *+KT:+* Ø  SPARTE_KT Ø  SELB_BEH_BTR_KT   *+KV:+* Ø  SPARTE_KV Ø  SELB_BEH_BTR_KV_KT Ø  SELB_BEH_BTR_KV_KV    |  ---------------------------------------------------------------------------------------- AE 15.02.2024  Name der Tabelle:    KFZT781 für KH  KFZT782 für KT  KFZT783 für KV  Name des Zugriffsmoduls:  K3220781 - KH  K3220782 - KT  K3220783 - KV    ||Step||Erledigt von / am||Bemerkung||Test||Prod|| |Tabelle anlegen|SO / 15.02.2024 SO / 23.05.2024 SO / 27.05.2024| |TC0, TABSYS, TC12 TC10, TC11, TC50, TC85, TC92, VPRD PRODTAB, PRODDB2| | |Zugriffsmodul erstellen|SO / 16.02.2024| |TC12| | |Zugriff einbauen| | | | | | | | | | |;;3.0;10000.0;10002;2024-02-13 09:08:29;2024-06-06 13:05:01;;2024-06-06 13:05:01;0;4;;0.0;88560;791016;;;;;;N
371117;;166;21800;b003069;b001796;b003069;10101;Anpassung NOA - Bewerber (backend);Das backend muss analysiert und ggf. angepasst werden bzgl. des neue aufgenommen Bausteins bKV im UI.    Es muss sichergestellt werden, dass der Baustein im Datentransfer zum Host und zum Druck des Vertrags berücksichtigt wird.   ;;3.0;10000.0;10002;2024-02-13 11:31:09;2024-09-17 17:25:06;;2024-06-18 16:23:09;0;4;;0.0;54000;777801;;;;;;N
371216;;640;20200;b003069;b002306;b003069;10001;KOBIS: Ist Zahlen Kranken Initial Load;"Es sind alle Kennzahlen der Quelle Kranken erstmalig in die DB zu laden. Diese sind in csv-Dateien je Jahr abgespeichert (19-23). Die Logik hierfür ist bereits im PowerCenter Workflow enthalten.  Test des Ticket: Es wurde geprüft, dass auf Ebene des Cores und des Marts für die Quelle ""KRANKEN"" für alle vorliegenden Jahre (19-23) Werte in den Faktentabellen auf der DB zu finden sind.";;3.0;10000.0;10002;2024-02-13 14:39:29;2024-07-24 09:32:34;;2024-07-24 09:32:34;0;1;27360.0;0.0;6000;771581;;;;;;N
371278;;3030;12251;b000188;b001539;b000188;10100;Zeitbuchungsticket für AE-L: Programm Personenvers.: Auskunftsdialog zu möglichen Optionen/ Leistungseinschlüssen der EKS-Produkte;Zeitbuchungsticket für AE-L   Programm Personenvers.: Auskunftsdialog zu möglichen Optionen/ Leistungseinschlüssen der EKS-Produkte  Konzeption und Umsetzung   ;;3.0;;10700;2024-02-13 16:00:04.067;2024-09-20 16:47:18;2024-12-31 00:00:00.000;;0;3;3009600.0;2568600.0;441000;810955;;;;;;N
371360;;3032;12251;b000827;b000827;b000827;10100;Neue Zieldepots beim Life-Cycle-Modell und dem PAX-Stabilitäts-Ablaufmanagement;siehe Anlage ;;3.0;;10700;2024-02-14 10:20:15;2024-07-23 15:47:39;;;0;1;0.0;0.0;68400;810956;;;;;;N
371378;;649;20200;b003069;b003069;b003069;10100;Power BI Zeiterfassung Organisatorisches;Das Ticket dient der Zeiterfassung der organisatorischen Power BI Themen, die kein eigenes Ticket haben.   Dazu zählen z.B.   * Meetings wie  ** Daily Power BI Lead / PV  ** JF Power BI  ** neue Einstellungen Verwaltungsportal besprechen  * Themen <1h Aufwand, die kein eigenes Ticket rechtfertigen  * Postfach MB Power BI etc. prüfen ;;3.0;;10000;2024-02-14 11:26:30.057;2024-09-05 16:33:53;;;0;1;;0.0;604800;770835;;;;;;N
371442;;620;17300;b002049;b003069;b002049;10100;NKV-2024 Kolumbus 2024.1.01-B60 + Kolumbus Web 2024.1.01-B60;"Sehr geehrte Damen und Herren,  die aktuelle Version KOLUMBUS *2024.1.01-B60* steht nun zur Verfügung.  Bitte melden Sie sich zum Download der KOLUMBUS Version mit Ihren Zugangsdaten im Kundenbereich auf unserer Internetseite ( [https://www.innovas.de/kundenbereich] ) an.   Die aktuelle Version *KOLUMBUS_WEB-2024.1.01-B60.zip (ersetzt ältere KOLUMBUS_Web-Komponenten und KOLUMBUS_202x.x.xx-Bxx_ICD_OPS_SUCHE)* steht im Downloadbereich in der Rubrik ""KOLUMBUS_allgemein"" zur Verfügung.   *Beachten Sie bitte das Dokument : „Dokumentation\KOLUMBUS 202x.x Dokumentation - Technische Änderungen.pdf“*  Sollten Sie hierzu Fragen haben oder beim Download Probleme auftreten, steht Ihnen unser Support gerne zur Verfügung.    Bitte laden Sie das Auslieferungsarchiv innerhalb von 14 Tagen ab Bereitstellung herunter. Nach dieser Zeit werden wir es aus dem Kundenbereich wieder entfernen. Selbstverständlich können wir Ihnen die Auslieferung bei Bedarf auch nach dieser Zeit erneut zur Verfügung stellen.  Folgende Supportdokumente und weitere Informationen stehen im Kundenbereich auf der Internetseite ( [https://www.innovas.de/kundenbereich] )  in den unten stehenden Rubriken bereit.  Behobene Fehler: Kundenbereich – KOLUMBUS – Fehlerbebungen - Fehler und Behebung (Aktuell)  Dokumentationen: Kundenbereich – KOLUMBUS - Dokumente  Technische Änderungen und Neuerungen Kundenbereich – KOLUMBUS - Dokumente  Aktuelle Infosysteme Kundenbereich – KOLUMBUS – Infosystem   Aktuelle KH Entgelte (für das KH-Tool)  Kundenbereich – KOLUMBUS – KH-Entgelte  Mit freundlichen Grüßen     --  Tim Gregory     *innovas GmbH*  Theodor-Heuss-Ring 19-21  50668 Köln     E-Mail: [ km-k@innovas.de|mailto:%20km-k@innovas.de]  Tel: +49 221 39756 – 777";;3.0;10000.0;10002;2024-02-14 14:46:37;2024-07-03 10:15:35;;2024-07-03 10:15:35;0;1;410400.0;0.0;317808;781457;;;;;;N
371444;;3106;12253;b000067;b000067;b000067;10001;Kfz: Neue Faktorentabelle Wagnisstärke bei Camping-Kfz und Wohnanhänger;|Es muss für die Faktoren für die Wagnisstärke eine neue Tabelle erstellt werden.   Die Tabelle muss folgende Felder haben:   Ø  KG-SL                                                                 3 Stellig Ø  TAR-DAT                                                           8 Stellig Ø  BEITR-ANGL-DAT                                          8 Stellig Ø  TARIF-ART-SL                                                     5 Stellig Ø  FZG-ART-SL                                                     4 Stellig Ø  FZG-VERWEND-SL                                        3 Stellig Ø  Sparte_SL                                                          2 Stellig Ø  FZG-LEISTG                                                     3 Stellig Ø  Faktor                                                              6 Stellig (4 Nachkommastellen)   Der Zugriff erfolgt über das Bestandsfeld FZG_LEISTG.  |  ---------------------------------------------------------------------------------------- AE 15.02.2024  Name der Tabelle: KFZT784  Name des Zugriffsmoduls: K3220784    ||Step||Erledigt von / am||Bemerkung||Test||Prod|| |Tabelle anlegen|SO / 19.02.2024 SO / 24.02.2024 SO / 28.05.2024| |TC0, TABSYS, TC12 TC10, TC11, TC50, TC85, TC92, VPRD PRODTAB, PRODDB2| | |Zugriffsmodul erstellen|SO / 19.02.2024| |TC12| | |Zugriff einbauen| | | | | | | | | | |;;3.0;10000.0;10002;2024-02-14 14:50:04;2024-06-06 13:05:41;;2024-06-06 13:05:41;0;4;;0.0;37800;791017;;;;;;N
371445;;3107;12253;b000067;b000067;b000067;10001;Kfz: Neue Faktorentabelle Regionalklassen für Camping-Kfz und Wohnanhänger;|  Es muss für die Faktoren für die Regionalklassen eine neue Tabelle erstellt werden.   Die Tabelle muss folgende Felder haben:   Ø  KG-SL                                                                 3 Stellig Ø  TAR-DAT                                                           8 Stellig Ø  BEITR-ANGL-DAT                                          8 Stellig Ø  TARIF-ART-SL                                                     5 Stellig Ø  FZG-ART-SL                                                     4 Stellig Ø  FZG-VERWEND-SL                                        3 Stellig Ø  Sparte-SL                                                          2 Stellig Ø  REGIO-KL-SL                                                   4 Stellig Ø  Faktor                                                              6 Stellig (4 Nachkommastellen)   Der Zugriff erfolgt über das Bestandsfeld PLZ. Hier wird die ZBN über die Tabelle T560 ermittelt. Mit diesem Wert wird dann auf die Regionalklassentabelle (neue Tabelle) zugegriffen und die korrekte Regionalklasse gezogen.  |  ---------------------------------------------------------------------------------------- AE 15.02.2024  Name der Tabelle: KFZT785  Name des Zugriffsmoduls: K3220785    ||Step||Erledigt von / am||Bemerkung||Test||Prod|| |Tabelle anlegen|SO / 20.02.2024 SO / 22.05.2024 SO / 23.05.2024 SO / 29.05.2024| |TC0, TABSYS, TC12 TC10, TC11, TC92, VPRD TC50, TC85 PRODTAB, PRODDB2| | |Zugriffsmodul erstellen|SO / 20.02.2024| |TC12| | |Zugriff einbauen| | | | | | | | | | |  ----------------------------------------------------------------------------------------------------{color:#de350b}erg. jri, 24.04.{color}  {color:#de350b}Es müssen daher folgende Felder im Satz RI im Bestand gespeichert werden:{color}  * {color:#de350b}PLZ{color}  * {color:#de350b}Ort{color}  * {color:#de350b}ZBN{color}  {color:#de350b}Die Faktoren für die Regionalklasse gelten nicht für die FZG-ART WOAN{color};;3.0;10000.0;10002;2024-02-14 14:53:02;2024-06-06 13:06:41;;2024-06-06 13:06:41;0;4;;0.0;59400;791018;;;;;;N
